t,range
371.82,0.19661264717411153
372.02,0.1865050747249565
372.12,0.14368387646958072
372.32,0.13115408563846873
372.42,0.09920432097796517
372.52,0.08500561222759265
372.72,0.06756255774731565
372.82,0.0662157949805887
373.02,0.08058919323861966
373.12,0.09388949896915162
373.22,0.06896581109030511
373.42,0.04477258642945377
373.52,0.05290874111321814
373.62,0.04947388398492221
373.82,0.05699031175154688
373.92,0.04721479403363612
374.12,0.049910692455146025
374.22,0.04349819445217843
374.32,0.047961876476730725
374.52,0.05176941643677825
374.62,0.06788570987987418
374.72,0.06477234294322895
374.82,0.06164289796177488
374.92,0.059979317719638804
375.02,0.04435501129895771
375.22,0.038160717425188784
375.32,0.03309933827542439
375.42,0.06553413883382739
375.62,0.06166365300727433
375.82,0.040103634801758097
375.92,0.02805365201565388
376.02,0.05722816464193349
376.221,0.03605278984460105
376.321,0.05425586999372509
376.421,0.05271311340810328
376.621,0.05043284910022422
376.721,0.06399458265215088
376.821,0.06525409912345864
377.021,0.07809748635335931
377.121,0.041994710203377944
377.321,0.02883034836868173
377.421,0.06540610324263893
377.521,0.046286003481407254
377.721,0.04844688873119682
377.821,0.05094662479354506
378.021,0.040221541215681965
378.123,0.04081223316812496
378.223,0.059080538256702356
378.323,0.06388288181545099
378.423,0.050730056275813944
378.523,0.07065576442987005
378.623,0.036085192583290494
378.723,0.04374953231019903
378.823,0.03446028311380254
378.923,0.05375942931378533
379.123,0.043783958946660484
379.223,0.05024316376297448
379.423,0.06876089928471954
379.523,0.056754472965537484
379.724,0.06770582487791454
379.823,0.0654012522195136
379.923,0.0769120045514923
380.023,0.08742195803757588
380.123,0.06646845558147332
380.223,0.0959783442097598
380.323,0.09935173816665047
380.523,0.07941567143263205
380.623,0.10491908923077668
380.823,0.1406281841571588
380.923,0.1522679326762696
381.023,0.16465695788600965
381.223,0.14606269889088885
381.323,0.14429897788935492
381.523,0.1582986471741961
381.623,0.15535025034511343
381.723,0.17714739153014092
381.923,0.18189578100885798
382.023,0.18676920354980817
382.123,0.17822059610637822
382.223,0.20924327639036824
382.323,0.2301245863355735
382.423,0.35592364005825355
382.623,0.43075079109703435
382.723,0.4330140421537506
382.823,0.4174210185943194
383.023,0.45495571680165847
383.123,0.39770395393177405
383.323,0.42182326507808254
383.423,0.3939802078927159
383.523,0.3954835139961151
383.623,0.3936493724624689
383.723,0.416911019858813
383.823,0.36688707391486824
383.923,0.35523169583488146
384.023,0.3460898207694476
384.123,0.3004141734219915
384.223,0.28128820898690243
384.423,0.24237416140443593
384.523,0.25331170814419685
384.623,0.2368199948419795
384.723,0.2090557707913443
384.823,0.18137470990023213
384.923,0.1639117132372151
385.123,0.12184019963517428
385.223,0.0814860381838228
385.423,0.08451663541497491
385.523,0.07053394192970389
385.623,0.03344919349535649
385.723,0.06428274960982043
385.823,0.0458577471527023
385.923,0.07423823662071699
386.023,0.058904090129292014
386.123,0.035878736833681764
386.223,0.06718564600528512
386.323,0.06632860530493029
386.523,0.07013267887418459
386.623,0.059336745974570275
386.823,0.052341190947169804
386.923,0.06252045598553539
387.023,0.07176678186930657
387.123,0.07945065448805416
387.223,0.07952060325150326
387.323,0.07317023742991198
387.423,0.056050565471773936
387.623,0.07419464997469431
387.723,0.10238381825607565
387.925,0.11460562588878374
388.023,0.10540426528301852
388.123,0.10082016469594901
388.323,0.13507627813349085
388.423,0.19420853080278222
388.623,0.18544762289906103
388.723,0.2174452942315684
388.923,0.19496828070379596
389.023,0.19587492089551545
389.123,0.2070936114405438
389.224,0.20480332699084505
389.423,0.21538175741086008
389.523,0.2159655443937933
389.623,0.2127133095015285
389.723,0.19691513666137964
389.823,0.2091733463745205
390.024,0.23260489733936282
390.123,0.21450387794066925
390.223,0.196145382818013
390.323,0.21654057728875098
390.423,0.21018431262952728
390.523,0.21682606151141828
390.623,0.19823732303587194
390.723,0.20437275073216804
390.823,0.21225361263925369
390.923,0.20939459246263734
391.024,0.19631187407277398
391.224,0.20720964884305085
391.324,0.17879058318864105
391.424,0.21868091035681084
391.624,0.21013321223095227
391.724,0.17520821387714564
391.824,0.17232485304245135
391.924,0.1749314634597771
392.024,0.19049596611505698
392.225,0.1480940269545697
392.324,0.15728530698413265
392.424,0.12715227235478355
392.624,0.1257394640657774
392.724,0.08870817491789153
392.924,0.09697369263097519
393.024,0.0695551505849711
393.124,0.03782219873012685
393.324,0.05964719246538214
393.424,0.05392765011985057
393.524,0.045687926845597845
393.625,0.0789755846608965
393.824,0.06764587187830379
393.924,0.06126552219008771
394.025,0.03879723980743877
394.124,0.0497368192056541
394.324,0.06291467393156445
394.424,0.03263056805995836
394.524,0.05221874180306478
394.724,0.06723148084117131
394.824,0.02717672366835718
394.924,0.06517565357000785
395.124,0.06181516858277304
395.224,0.0865461106419865
395.324,0.09849483765137464
395.424,0.0700295799942365
395.524,0.09055164219502083
395.725,0.09497105461693195
395.824,0.12498456667370045
395.924,0.13551849254719453
396.124,0.16085914812961793
396.224,0.17060880459175326
396.324,0.20655801749124933
396.424,0.4019675555286785
396.524,0.42431771201570956
396.624,0.4288157134446935
396.824,0.403136047038974
396.924,0.4205224990416402
397.024,0.4191799006693617
397.124,0.40179637698511456
397.224,0.4146165779527647
397.324,0.4120682899928662
397.524,0.39604709283090933
397.624,0.39624318795281344
397.825,0.39211382402584777
397.924,0.3803425046728023
398.024,0.33556340602710755
398.225,0.29333691055442446
398.324,0.30356377102689835
398.424,0.28303263400764167
398.524,0.25248061975452174
398.624,0.23135566473288285
398.724,0.23250777910159187
398.824,0.16365713762488143
398.924,0.17628255968765374
399.024,0.19340730274688436
399.124,0.1473736232010423
399.224,0.13093587700996256
399.324,0.08549426416279797
399.525,0.053265171172260276
399.624,0.062260028052204
399.724,0.057192274660133276
399.824,0.07476636020935695
399.924,0.07888137568647424
400.024,0.05729223937881728
400.124,0.06793397336119361
400.324,0.05627880916407156
400.424,0.057654383756506916
400.524,0.05472366924616542
400.624,0.0681471252199792
400.724,0.07259523869108035
400.824,0.0828067461327878
401.024,0.061555535329283595
401.124,0.07689689020974022
401.224,0.0814157570973742
401.424,0.07632082308958697
401.524,0.09587689241658354
401.724,0.10068815980351233
401.824,0.11161324139722656
402.024,0.13286391827967456
402.124,0.15942247319483938
402.224,0.17425221072448613
402.324,0.18161432913285064
402.424,0.22496013496511744
402.524,0.23424849187586322
402.625,0.19361479618595104
402.824,0.22167750174859405
402.924,0.20324772753867199
403.024,0.19808389009370653
403.224,0.1933201472155106
403.324,0.20737879631014045
403.424,0.19331017518141258
403.524,0.2087315356667978
403.624,0.19628912229699305
403.724,0.21648230272940291
403.824,0.21961162833484224
403.924,0.21074296469528628
404.024,0.20452747805295246
404.124,0.21355123210712101
404.224,0.1893937197068324
404.424,0.19924641305552404
404.524,0.1972640496424628
404.624,0.20922662990443802
404.724,0.1914565914231781
404.824,0.18455387764609726
404.924,0.16780958676907856
405.124,0.17581810321778055
405.224,0.1573340765696896
405.324,0.1282903088004816
405.424,0.101119993905364
405.625,0.08565867127725285
405.724,0.06625684014824179
405.824,0.06951298610601819
406.024,0.058819169619732686
406.124,0.06865379663592051
406.224,0.05452739017136657
406.324,0.08048789991240997
406.524,0.034213145952958726
406.624,0.052978765688055485
406.824,0.03254316228838342
406.924,0.036921379502623634
407.125,0.037242691078880716
407.224,0.053300238357523025
407.324,0.04245422556579781
407.424,0.047727643164251606
407.524,0.054336724583036566
407.624,0.05945199954062014
407.724,0.062450565835950905
407.824,0.05004480321462308
407.924,0.04951655933383793
408.024,0.0732104911897197
408.224,0.0262544765997577
408.324,0.06505230409474527
408.424,0.049944125709318624
408.624,0.0426766935685107
408.724,0.05277821366749033
408.824,0.04125882602592461
409.024,0.04731018903105081
409.124,0.052863880884884196
409.224,0.06705865928994872
409.424,0.03819473049502428
409.524,0.0542102317507682
409.624,0.07130005546278093
409.724,0.043771538225100486
409.824,0.05157154765717219
409.924,0.08146361813611272
410.124,0.09183315114331156
410.224,0.10718571771535321
410.424,0.12219107729904548
410.524,0.12361294983440332
410.626,0.1430290166819885
410.825,0.18249859281822642
410.924,0.2175416125470928
411.124,0.38939247205798205
411.224,0.39474975605627227
411.424,0.3912596246861478
411.525,0.38859978987485355
411.625,0.4066538894323034
411.825,0.3908318264287271
411.925,0.397897748818928
412.025,0.3815591169575681
412.125,0.38351318322374917
412.225,0.37639109932111153
412.325,0.3928979823720385
412.525,0.3826277462404207
412.625,0.3602790638740164
412.725,0.3517504835973901
412.825,0.32246696754395
412.925,0.29976634923108747
413.025,0.2619829226398943
413.225,0.23029747742051657
413.325,0.19545442765420987
413.527,0.15805368051268429
413.626,0.16631629907219753
413.826,0.08061781570629861
413.926,0.09686498498205248
414.026,0.08147862338934299
414.127,0.07641669628042926
414.326,0.047802995796908845
414.526,0.05064873978794286
414.626,0.028036436287100248
414.726,0.056831703256539134
414.908,0.09022822718567197
415.026,0.06255361268364326
415.126,0.05142297412515559
415.326,0.08101634818276987
415.426,0.02947966781325532
415.608,0.06561549018848607
415.726,0.07999966923694914
415.826,0.05977889365489456
416.008,0.05462483392742226
416.126,0.04896766786593652
416.226,0.07310596607029407
416.326,0.07298388652991539
416.426,0.07963259382645123
416.526,0.08833996248332851
416.708,0.09388918381083335
416.826,0.07585204363145455
416.926,0.07689918179150718
417.108,0.13438342919196825
417.226,0.08360120510824856
417.408,0.11089128221124561
417.526,0.12894865095308114
417.626,0.12820916934301457
417.826,0.16687621481652976
417.926,0.20162386258399947
418.026,0.2202265296540942
418.126,0.1821271490310853
418.226,0.2023869807510994
418.409,0.19878481981714144
418.526,0.21981933836009176
418.626,0.21973201525110692
418.826,0.2095450163798521
418.926,0.2337813390475167
419.108,0.2207595266705634
419.226,0.21571165392171188
419.326,0.19730484649705682
419.426,0.21902400172541284
419.526,0.23402496273026263
419.626,0.2337201625106367
419.808,0.25881451706444736
419.926,0.25992354825879926
420.026,0.3051660080424007
420.226,0.4220214212021222
420.326,0.4172695117577924
420.426,0.41517608281386637
420.526,0.4156178812758743
420.626,0.43639028466234087
420.726,0.416823737599693
420.926,0.42780411615729297
421.026,0.44018971509021826
421.226,0.4152963309204732
421.326,0.39550354240727276
421.508,0.4138983072626541
421.626,0.4185103797082516
421.808,0.40125307281149203
421.926,0.4193955441384678
422.026,0.3103968328445583
422.126,0.24548064485214957
422.226,0.1836972299743267
422.326,0.17895072429432743
422.526,0.10731493719514026
422.626,0.11914991896327341
422.726,0.11067307610969827
422.826,0.07254419450830854
422.926,0.07581402292717764
423.026,0.059856854155064074
423.226,0.05400467116179856
423.326,0.09746000024404831
423.426,0.06013994832920304
423.626,0.06400538341328915
423.726,0.0339074218436051
423.909,0.041980754501364216
424.026,0.09773028016146093
424.126,0.04052718774048483
424.226,0.0669133845843342
424.326,0.041375426376568325
424.426,0.03931344290494372
424.608,0.04664783392369047
424.726,0.05290335970172525
424.827,0.05060644174209636
424.927,0.040857101463975226
425.028,0.03214732523098672
425.227,0.02125686466586068
425.327,0.04207914456167116
425.427,0.061109481605060675
425.608,0.05402521494777758
425.708,0.07643109254710487
425.927,0.08791681197994092
426.027,0.05643807020526231
426.127,0.07863806546729996
426.308,0.08469575270061275
426.427,0.08265086261042758
426.61,0.07795879865890358
426.727,0.06970253308628968
426.827,0.08630889601195882
427.027,0.07178173929056066
427.127,0.08032981993297314
427.327,0.06340690635382021
427.427,0.0728626311987459
427.527,0.043631100543034936
427.727,0.06206852533901396
427.827,0.07304251655822172
428.009,0.06725776230138264
428.227,0.059275693164300335
428.409,0.05384651533544969
428.527,0.04192333546188559
428.627,0.06778814092755943
428.827,0.07802347560366155
428.927,0.059419474853944956
429.109,0.08775991800817347
429.208,0.05344183337187605
429.327,0.04430919164072151
429.508,0.06110157529698544
429.627,0.06740257976467715
429.808,0.08229378095391124
429.908,0.05850528801552126
430.027,0.055218915769801695
430.208,0.0469913646324612
430.327,0.05123818987065851
430.427,0.05573352716901209
430.608,0.0705948470775173
430.727,0.044354325999124346
430.91,0.050601168725102307
431.027,0.07264614926492302
431.127,0.07271307925345037
431.327,0.0748344381447163
431.408,0.07279796407819658
431.61,0.0895034985618294
431.727,0.08412569317641352
431.827,0.06499297695460765
432.027,0.09121920002295435
432.127,0.07310737210410047
432.309,0.09347257025691223
432.408,0.11311811538370342
432.527,0.1398890913513073
432.708,0.14456196608620514
432.827,0.16711444977180756
432.927,0.21432565714629961
433.027,0.18199187664143784
433.127,0.2118020341836801
433.227,0.22885478736707948
433.408,0.21532604519473653
433.527,0.2129211514692379
433.728,0.2440824568984415
433.827,0.201000622464589
433.927,0.18965076150950505
434.108,0.19804909815919491
434.227,0.19446002109726301
434.327,0.2105042294672194
434.508,0.18834396419211188
434.627,0.17993113169461333
434.808,0.20134207188167866
434.927,0.17579207449370626
435.027,0.18069113225126932
435.209,0.11967022420835524
435.327,0.08742512649264902
435.427,0.08418143495625637
435.527,0.09704637449096318
435.627,0.05435178435190059
435.727,0.08267151765445256
435.909,0.05325010847795071
436.027,0.07401210078743935
436.127,0.0491902439735704
436.308,0.06634340582497243
436.427,0.07159705011698403
436.527,0.050827943480949905
436.708,0.04673531819372347
436.827,0.037191321469600074
437.008,0.06669306332466232
437.127,0.052705782683632754
437.227,0.08561915658759256
437.408,0.06835163326284878
437.527,0.07621314247449874
437.709,0.06956253814732505
437.827,0.07007250022013231
438.009,0.05957540347479191
438.127,0.10101267676541113
438.227,0.10486431910955116
438.408,0.09911888465248643
438.508,0.09408993030991825
438.709,0.1483477843702759
438.808,0.15904118230269185
438.927,0.19580481053473162
439.108,0.41415043639901145
439.227,0.42467997429500726
439.408,0.411017831096879
439.527,0.40789014468294393
439.708,0.40828635647243533
439.827,0.39671088554198547
439.927,0.3940128180871501
440.127,0.4043068648760786
440.227,0.4208845224773592
440.327,0.3902052868134376
440.427,0.4108034435583501
440.527,0.39255074996796174
440.627,0.40074938429220847
440.808,0.3739333707101518
440.927,0.34236771594633
441.027,0.3828574750336061
441.208,0.3638373134895829
441.327,0.3425073502925947
441.509,0.33411165333517906
441.627,0.29041081823918097
441.727,0.2624346008935837
441.908,0.2145730833562555
442.027,0.20929757998794035
442.127,0.18904254251583147
442.327,0.14958943912856712
442.427,0.1261099575910937
442.608,0.13914382291863137
442.727,0.1373628066223144
442.927,0.13432168083134843
443.108,0.16257651780868432
443.308,0.17051822418125562
443.427,0.1659656465199382
443.61,0.15344470532549345
443.727,0.17403220899062252
443.827,0.17943168241489882
444.008,0.1992071344007832
444.127,0.16947837709286367
444.309,0.20166295767793369
444.427,0.2287325156555886
444.527,0.2653102498288927
444.708,0.32548020487048884
444.827,0.3377800290715825
444.927,0.395660217650386
445.027,0.4177350529050218
445.127,0.41367035017608467
445.227,0.4211445693149585
445.408,0.43638158291349316
445.527,0.41943966740746536
445.709,0.4253748555217456
445.827,0.41794693567647323
445.927,0.42875952527134936
446.109,0.4307421405862752
446.227,0.4237220359933091
446.327,0.4140756384662748
446.427,0.4343069481369443
446.527,0.4413187021074374
446.627,0.41892183473367656
446.809,0.4252051196443972
446.927,0.44951087062418643
447.027,0.42560213523970053
447.208,0.43283152795090407
447.308,0.4420145672527366
447.427,0.43218280433653183
447.627,0.43522560986941566
447.727,0.4270165459219418
447.828,0.43270727904578477
448.027,0.42601191902487373
448.127,0.4246563227090803
448.308,0.42103236637940816
448.427,0.43456876085389884
448.627,0.4334040926602823
448.708,0.42274211020598723
448.827,0.42317875367186614
449.009,0.4261381641631025
449.127,0.396671935009108
449.227,0.29006277248882845
449.408,0.2281406362196125
449.527,0.2096200045257401
449.708,0.17329382147679057
449.827,0.15476100129046375
450.027,0.16097972725111437
450.127,0.4157554501610001
450.328,0.4143052570572344
450.427,0.4103820371930889
450.527,0.41937782904471926
450.708,0.4276066921418385
450.827,0.4135648036144103
450.927,0.42199498336860175
451.127,0.4194855095393703
451.227,0.4244886537446687
451.409,0.4273466186395741
451.527,0.4282189957410512
451.627,0.4216640232111818
451.827,0.407011083693478
451.927,0.4304758783110886
452.109,0.42611637633896915
452.227,0.4149855402215402
452.327,0.4295635171935238
452.508,0.4287320845307942
452.627,0.4191032986194927
452.727,0.43024537146119884
452.91,0.41334246451544343
453.027,0.43398199209692
453.209,0.4184939868675468
453.327,0.4262657254341808
453.508,0.4255323173062628
453.627,0.43869351870736606
453.727,0.4284844867927411
453.909,0.41956016917099914
454.027,0.43373989254026546
454.127,0.4285764833985728
454.308,0.424773722644068
454.427,0.42416273110381136
454.609,0.44854754319631174
454.727,0.42198435381555927
454.827,0.42127596836468006
455.027,0.4166905949444238
455.127,0.4437118510105657
455.309,0.42052631995299533
455.427,0.4239020148088264
455.527,0.4148652590350597
455.708,0.4245447927718383
455.827,0.44146004347384815
456.01,0.4238174427140631
456.127,0.43132182730491
456.227,0.42781412536101465
456.408,0.42726805652213384
456.527,0.4224573401060102
456.627,0.4173275678778853
456.727,0.43034274808438755
456.827,0.4222626081788824
456.927,0.4281312160378852
457.109,0.4311766737975799
457.227,0.4100351265349326
457.427,0.4311321084195097
457.527,0.42144515863158716
457.627,0.4312431745490027
457.827,0.4262811318543692
457.927,0.4182132225045332
458.027,0.4258298130681747
458.209,0.4334460534250421
458.327,0.4277282918653879
458.427,0.4333055344350328
458.608,0.4298804930152562
458.727,0.41140753901586186
458.909,0.43616600661236427
459.008,0.4335198166017972
459.127,0.42681291182229325
459.309,0.4230995662394143
459.527,0.41950460065119827
459.709,0.42081014726926486
459.827,0.42537523807497896
459.927,0.41350433979610135
460.027,0.4348052103821378
460.127,0.4380630169061474
460.227,0.4207868848467221
460.408,0.42517237838537997
460.508,0.4183036020214393
460.608,0.4252909226319702
460.808,0.42358698732353206
460.908,0.41135262699902586
461.008,0.4242064022361875
461.208,0.43477599805009404
461.308,0.42537384898169556
461.408,0.4253642402900579
461.508,0.42881764057514077
461.608,0.43351547079848884
461.708,0.41789486469289294
461.908,0.4011983569958293
462.008,0.4251198377757025
462.108,0.43274971042496735
462.208,0.42858445955665087
462.308,0.4362716648749987
462.408,0.4373010488876054
462.608,0.4169818424978769
462.708,0.42251642300192543
462.808,0.398311725927734
463.008,0.4376038759623623
463.108,0.42685325278187064
463.308,0.4283930757477761
463.408,0.4256656854340311
463.508,0.4340808118515387
463.708,0.4191758418286768
463.808,0.42575927807445546
463.908,0.41115061209956805
464.008,0.4165106879872259
464.108,0.43586618852673414
464.208,0.44253000982066876
464.408,0.439435058888745
464.508,0.42628640414081015
464.608,0.43138480279133845
464.808,0.4154864633603419
464.908,0.4223806241797781
465.008,0.42287664008760145
465.108,0.4109906385722765
465.208,0.415431742452931
465.308,0.41891611491892433
465.508,0.4188946315368066
465.608,0.4404799403892605
465.708,0.4283351351637092
465.908,0.4227780307941923
466.008,0.4185128736880869
466.108,0.4276724971091407
466.208,0.437839976006131
466.308,0.4266954434016696
466.408,0.4234712900487654
466.608,0.41922326479102323
466.708,0.40054701877617743
466.908,0.4162249408654995
467.008,0.41917307621504507
467.108,0.4401415728082135
467.208,0.4364499431235562
467.308,0.4374698383333058
467.408,0.4187512898634649
467.508,0.4022430030470188
467.608,0.4145166583831102
467.708,0.35117426256619705
467.808,0.367229625916826
468.008,0.32207222677717506
468.108,0.2932216647092285
468.208,0.27209256301433504
468.408,0.2488412860489996
468.508,0.20616167412460312
468.708,0.17070243311871933
468.808,0.12730037863065183
468.908,0.1438647238438111
469.008,0.1021700160914555
469.108,0.07615859167270093
469.208,0.06334228348406772
469.408,0.05465345013004541
469.508,0.041714913803781194
469.608,0.05861874652915251
469.808,0.07393521199867695
469.908,0.060702917854910624
470.008,0.06608320948439986
470.208,0.044835708878516366
470.308,0.05691407874080024
470.408,0.06687157857053325
470.508,0.05800098920491176
470.608,0.0586681015246555
470.708,0.05840801299385039
470.808,0.0689885563599358
470.908,0.08941281785982802
471.008,0.0895352534824126
471.108,0.08983093656567734
471.208,0.06012495485619374
471.308,0.043074656824545574
471.408,0.06287873818155623
471.508,0.07817322576170885
471.608,0.09229944364068601
471.708,0.0545654410290652
471.808,0.07136541189911838
471.908,0.053063641443696435
472.008,0.05623916024645602
472.108,0.055523278047490646
472.308,0.07255962545907518
472.408,0.07460435856051495
472.609,0.07231835813510107
472.708,0.054194382276580744
472.808,0.041073338841116115
473.008,0.0736754808361281
473.108,0.07736067637509966
473.308,0.05995575660955507
473.408,0.10892470658659206
473.508,0.08842817934765239
473.708,0.07439906729050688
473.808,0.09437528645768865
473.908,0.09289626135013729
474.008,0.10804359215322389
474.108,0.1013118479239057
474.208,0.11101923483545492
474.408,0.13459758574651973
474.508,0.14190021945252226
474.608,0.4288190954443723
474.808,0.42828467983231205
474.908,0.4191212791416494
475.108,0.409703523781934
475.208,0.4198496506283515
475.308,0.42985477874654243
475.408,0.4164364968876236
475.508,0.40005251469619646
475.608,0.43174637949169525
475.709,0.42943274951525456
475.908,0.41513445024248047
476.008,0.4284775786144649
476.108,0.42082611899074696
476.208,0.43747607996642235
476.308,0.4135190862998204
476.508,0.42491129912885817
476.608,0.4284633337928852
476.708,0.4359407157444088
476.908,0.4054715902504518
477.008,0.41696750443468433
477.108,0.4225406044861909
477.208,0.4377395870671066
477.308,0.42266466341412273
477.408,0.4223051839171418
477.608,0.414354553453481
477.708,0.412575498244949
477.908,0.42422903950075963
478.008,0.4086487761678129
478.108,0.43974668885498003
478.308,0.4377069847642145
478.408,0.4201336178208613
478.508,0.429959402809494
478.608,0.4312288150379734
478.708,0.42877075971289125
478.808,0.433015645589248
479.008,0.412046553149535
479.208,0.4219399028684643
479.408,0.41563916140780044
479.508,0.4245850774792368
479.708,0.41841280408368425
479.808,0.42322788058407124
479.908,0.40081047259277625
480.008,0.3286430886706943
480.108,0.287919639600917
480.208,0.25707477282238317
480.308,0.2509576209484209
480.508,0.4206355229460077
480.708,0.4301433588955503
480.808,0.4285779751950445
480.908,0.4036166849398273
481.108,0.42813437564663176
481.208,0.42428951556888755
481.408,0.37902382513315697
481.508,0.3891977312674795
481.609,0.371072460866227
481.808,0.37720177542840866
481.908,0.36664768572850404
482.108,0.35270700299366237
482.208,0.36943851762009977
482.308,0.4075772263627779
482.508,0.4210331373993176
482.608,0.43049032308839097
482.808,0.4224721574280259
482.908,0.4459529845459092
483.008,0.4057743024009702
483.208,0.4230828471231841
483.308,0.4187873932167302
483.508,0.4254116340542957
483.608,0.4205305237320546
483.708,0.43440565548160226
483.908,0.4255268044694736
484.008,0.42325640850161506
484.208,0.41664950353281627
484.308,0.43227739076286154
484.408,0.4292042620404671
484.508,0.4176786721625071
484.608,0.4183893022558246
484.708,0.42366213587231305
484.808,0.421703548029507
485.008,0.4513791214308722
485.108,0.4303978717405446
485.208,0.42277358891352956
485.308,0.43040616692223066
485.408,0.4341323697075464
485.508,0.42661305549725576
485.608,0.37438337532261595
485.708,0.35580897532205336
485.808,0.33289976252647435
486.008,0.3203320848636858
486.108,0.30144303326764604
486.208,0.2793193288721243
486.308,0.29049956517148556
486.408,0.26965773890473227
486.508,0.282212557535735
486.608,0.26225471546697876
486.708,0.2529613674195321
486.808,0.27603337957330576
486.908,0.2687107147055356
487.008,0.26361380399892903
487.108,0.26080243982989176
487.208,0.23193992297969074
487.308,0.2529603565819128
487.408,0.26126590329757116
487.508,0.21154098681005537
487.608,0.226343255164718
487.708,0.25310934767533066
487.808,0.21602186539912455
487.908,0.21086562395886993
488.008,0.20211648225877735
488.108,0.22195228700078018
488.208,0.18908976291282198
488.308,0.21252600807565444
488.508,0.20592059513643907
488.608,0.21588919319876604
488.708,0.20247076101206665
488.908,0.21023540252358588
489.008,0.23328971779328395
489.108,0.22125344895177074
489.208,0.24002063544717978
489.308,0.23421480179232868
489.509,0.24719526473467776
489.608,0.24242774785085028
489.708,0.27640146221988093
489.808,0.2779961851454352
489.908,0.2847431276648702
490.008,0.3280227791278159
490.209,0.3281849565202982
490.308,0.35356708318378466
490.408,0.414490745344101
490.608,0.43001426375916313
490.708,0.4277799935167941
490.808,0.4386891896748618
490.908,0.4299284914474623
491.008,0.4309277668422723
491.108,0.41285503133061136
491.208,0.442852398109042
491.308,0.11168093222967625
491.408,0.14264262992147414
491.608,0.13050837329780543
491.708,0.12542115373199758
491.908,0.14392367817074483
492.008,0.11181136284628915
492.108,0.14900242667423447
492.208,0.13202100952815302
492.308,0.1361764206389102
492.408,0.13136297671390745
492.608,0.09076871732204381
492.708,0.09892654923951569
492.808,0.09779120560105692
493.008,0.09962457139827403
493.108,0.04906152999067309
493.208,0.07095007562120817
493.409,0.09422550047490304
493.509,0.08493414395247578
493.709,0.07192399902799693
493.809,0.06660239717193445
493.909,0.06583969211666892
494.009,0.07965260194862767
494.109,0.06094918825280417
494.209,0.07918132064394304
494.409,0.07311857935394087
494.509,0.08365997541713162
494.609,0.08955823801473708
494.809,0.06509694567835544
494.909,0.08083591305486942
495.009,0.06515476189362587
495.209,0.09877913303093329
495.309,0.11302623643252568
495.509,0.1380304827824952
495.609,0.11690665958836412
495.71,0.13071064864667145
495.909,0.19818401731934615
496.009,0.2157019487173592
496.109,0.2578550985304916
496.209,0.4255201970088916
496.409,0.41468892516790007
496.509,0.42928841082699354
496.609,0.4125134189719916
496.709,0.4332856543142836
496.909,0.43294145265461953
497.009,0.40731169247093
497.209,0.4247886482498968
497.309,0.437213467441006
497.409,0.4238866557608345
497.509,0.4183447318940183
497.609,0.4153436616907894
497.709,0.41911602371869794
497.809,0.42559909257568795
497.909,0.43936006893175605
498.009,0.4107383138293767
498.109,0.43165090669953926
498.309,0.418239691778272
498.409,0.43519536760906574
498.609,0.4111983986413896
498.709,0.42252540901843044
498.909,0.42573692653103706
499.009,0.43307095718291716
499.109,0.4246168389477088
499.309,0.4282210067777452
499.409,0.4369644285626891
499.609,0.4257835139322964
499.709,0.42593036045077354
499.809,0.42193817129570255
500.009,0.42284835658580744
500.109,0.4368259157123989
500.209,0.37872515110904303
500.409,0.363072266344942
500.509,0.34422034467244084
500.609,0.3268209075148277
500.709,0.2909577256372042
500.809,0.3095831615786229
501.01,0.2551597468023365
501.109,0.22589355150011128
501.21,0.18830824279126052
501.41,0.18791850624284395
501.51,0.12989588534997842
501.61,0.1373854243262931
501.71,0.12342298629173233
501.81,0.09283621652335859
501.91,0.07850743740911159
502.01,0.08428095696325108
502.11,0.044582442777809234
502.21,0.0601845628017606
502.31,0.05024168030026553
502.41,0.025151675412934244
502.51,0.058730785008399684
502.61,0.06358661511918019
502.81,0.03435965263683769
502.91,0.054895718389245604
503.01,0.05317939579289985
503.21,0.05454087013630367
503.31,0.07173131751740469
503.41,0.04643325020857647
503.51,0.05881997855109512
503.61,0.05640451596096009
503.71,0.040479318796294864
503.91,0.06092464870052122
504.01,0.07064981567710088
504.11,0.047369081221431096
504.21,0.06814072100531027
504.31,0.05550811136513711
504.41,0.051533804813476414
504.61,0.02944339418793857
504.71,0.04721318124485404
504.81,0.0478554930102214
505.01,0.04088032387260767
505.11,0.05673756563386172
505.211,0.05879882345905936
505.311,0.059172291014849374
505.411,0.05992182355481131
505.611,0.03905563045750883
505.711,0.058175774186831605
505.911,0.04323708446382266
506.011,0.04395776824611713
506.112,0.04981284047858453
506.311,0.06770473750848326
506.411,0.0405359528096767
506.511,0.05620456412127808
506.611,0.059637005724118196
506.711,0.05900569471175199
506.811,0.0435637852189846
507.011,0.06638646102891672
507.111,0.04991440505718856
507.311,0.03999382289505314
507.411,0.06500726240786475
507.511,0.029780335270377312
507.611,0.04933277811578099
507.711,0.055886934026973686
507.811,0.04418758754096632
508.011,0.05455524675134264
508.111,0.058155731415153136
508.211,0.0851288198378893
508.411,0.08044063480612909
508.511,0.06973924488747749
508.711,0.09708373465577992
508.811,0.10268243535938226
508.911,0.114333505286103
509.011,0.07655067685579767
509.111,0.1038401619280924
509.211,0.12041121923011269
509.411,0.18220244687425383
